timestamp,value,anomaly_score,raw_score,norm_raw_score,exp_scores_sum,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:05:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:10:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:15:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:20:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:25:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:30:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:35:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:40:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:45:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:50:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 00:55:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:00:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:05:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:10:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:15:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:20:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:25:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:30:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:35:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:40:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:45:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:50:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 01:55:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:00:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:05:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:10:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:15:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:20:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:25:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:30:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:35:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:40:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:45:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:50:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 02:55:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:00:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:05:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:10:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:15:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:20:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:25:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:30:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:35:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:40:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:45:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:50:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 03:55:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:00:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:05:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:10:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:15:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:20:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:25:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:30:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:35:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:40:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:45:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:50:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 04:55:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:00:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:05:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:10:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:15:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:20:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:25:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:30:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:35:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:40:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:45:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:50:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 05:55:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 06:00:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 06:05:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 06:10:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 06:15:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 06:20:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 06:25:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 06:30:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 06:35:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 06:40:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
2014-04-01 06:45:00,20.0,0.0,0.0,0.0,0.0,0,0,0,0
