timestamp,value,anomaly_score,raw_score,norm_raw_score,exp_scores_sum,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-07-01 00:00:00,10844,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 00:30:00,8127,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 01:00:00,6210,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 01:30:00,4656,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 02:00:00,3820,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 02:30:00,2873,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 03:00:00,2369,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 03:30:00,2064,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 04:00:00,2221,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 04:30:00,2158,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 05:00:00,2515,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 05:30:00,4364,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 06:00:00,6526,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 06:30:00,11039,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 07:00:00,13857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 07:30:00,15865,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 08:00:00,17920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 08:30:00,20346,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 09:00:00,19539,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 09:30:00,20107,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 10:00:00,18984,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 10:30:00,17720,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 11:00:00,17249,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 11:30:00,18463,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 12:00:00,18908,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 12:30:00,18886,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 13:00:00,18178,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 13:30:00,19459,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 14:00:00,19546,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 14:30:00,20591,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 15:00:00,19380,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 15:30:00,18544,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 16:00:00,16228,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 16:30:00,15013,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 17:00:00,17203,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 17:30:00,19525,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 18:00:00,22966,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 18:30:00,27598,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 19:00:00,26827,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 19:30:00,24904,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 20:00:00,22875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 20:30:00,20394,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 21:00:00,23401,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 21:30:00,24439,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 22:00:00,23318,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 22:30:00,21733,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2014-07-01 23:00:00,20104,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
